Timestamp,Area Saved,Time to Containment,Energy Consumed,CO2 Avoided
2026-01-11 15:57:31,-1,0.29184937477111816,2.0,-100
2026-01-11 15:57:31,-1,0.29184937477111816,2.0,-100
2026-01-11 16:04:53,-1,1.0885818004608154,2.0,-100
2026-01-11 16:04:53,0,1.1397795677185059,2.0,0
2026-01-11 16:04:54,0,1.1397795677185059,2.0,0
2026-01-11 16:04:55,-1,1.0885818004608154,2.0,-100
2026-01-11 16:10:10,-2494,288.1508991718292,300.0,-249400
2026-01-11 16:11:12,-2494,288.1508991718292,300.0,-249400
